'data/sub-125171/anat/sub-125171_acq-standard_T1w.nii.gz', 0.5083269, 0.0013234868, 0.0048690946, 0.0002626126, 0.010241822, 0.0569208, 0.054304373, 0.9929195, 0.9636407, 0.75366986, 0.010705762, 0.68019736, 0.8755008, 0.00268549, 0.9760793, 0.6393337, 0.010056175, 9.8135155e-05, 0.0019392339, 0.1885034
'data/sub-125171/anat/sub-125171_acq-headmotion2_T1w.nii.gz', 0.5921409, 0.94560134, 0.84589833, 0.9634367, 0.9420988, 0.0840118, 0.9043913, 0.70770997, 0.40339413, 0.22655927, 0.9724099, 0.97030896, 0.11912335, 0.9134004, 0.012759374, 0.87648004, 0.47001654, 0.34922385, 0.24756719, 0.017529074
'data/sub-000149/anat/sub-000149_acq-standard_T1w.nii.gz', 7.664879e-05, 9.616009e-06, 0.13299222, 0.014263157, 5.028739e-08, 0.010610661, 3.1141804e-05, 0.013208079, 0.07759609, 4.579368e-05, 0.45205984, 1.0435394e-05, 0.033760376, 0.0067456993, 7.118176e-06, 0.0011381253, 2.603756e-05, 0.044346377, 1.37013585e-05, 0.14086309
'data/sub-000149/anat/sub-000149_acq-headmotion2_T1w.nii.gz', 0.8162713, 0.90819645, 0.6245614, 0.053998258, 0.60706615, 0.9295731, 0.48312777, 0.63728654, 0.9715817, 0.059292022, 0.31717727, 0.87062126, 0.9906579, 0.8974746, 0.041415017, 0.5556482, 0.48323223, 0.84033, 0.3735493, 0.9385858
'data/sub-000149/anat/sub-000149_acq-headmotion1_T1w.nii.gz', 0.90514696, 0.9214815, 0.32967398, 0.67204607, 0.91800475, 0.45202428, 0.1138173, 0.95615417, 0.67583287, 0.8267875, 0.53020525, 0.3421408, 0.74227655, 0.81665576, 0.98166186, 0.60146224, 0.8695327, 0.5293527, 0.7507014, 0.64200246
'data/sub-987325/anat/sub-987325_acq-headmotion2_T1w.nii.gz', 0.9705874, 0.9101746, 0.9738099, 0.90953237, 0.82741934, 0.78175753, 0.9750015, 0.33692893, 0.96286964, 0.97119665, 0.7692776, 0.9886952, 0.9539456, 0.9425325, 0.9968156, 0.6046594, 0.75608575, 0.9809957, 0.58269244, 0.35609847
'data/sub-987325/anat/sub-987325_acq-standard_T1w.nii.gz', 0.021876523, 0.047685176, 0.9734805, 0.9698, 0.47635454, 0.34612778, 0.25748283, 0.9785669, 0.1166812, 0.97239, 0.46589097, 0.15700258, 0.01811958, 0.6351782, 0.0774508, 0.86540174, 0.5143851, 0.037798993, 0.03458111, 0.90308756
'data/sub-987325/anat/sub-987325_acq-headmotion1_T1w.nii.gz', 0.92610997, 0.5013661, 0.437855, 0.563657, 0.7068514, 0.7107276, 0.84367746, 0.99123377, 0.7106774, 0.04119866, 0.60213846, 0.90058297, 0.8305741, 0.016491245, 0.15462312, 0.98860824, 0.3796047, 0.28560576, 0.16792405, 0.7048866
'data/sub-335448/anat/sub-335448_acq-headmotion2_T1w.nii.gz', 0.9550698, 0.87771153, 0.07624172, 0.9942445, 0.47060022, 0.026587838, 0.82271004, 0.77571666, 0.9198245, 0.9700328, 0.99848455, 0.997783, 0.057776216, 0.24154644, 0.9986638, 0.9974074, 0.09893324, 0.9955967, 0.99990606, 0.0010879393
'data/sub-335448/anat/sub-335448_acq-headmotion1_T1w.nii.gz', 0.98494554, 0.6796536, 0.93594444, 0.45141697, 0.9958177, 0.7674993, 0.7375387, 0.8893652, 0.99256754, 0.33003277, 0.98997, 0.930552, 0.99934, 0.510068, 0.7362245, 0.99126875, 0.9981186, 0.68541616, 0.7754122, 0.19198959
'data/sub-335448/anat/sub-335448_acq-standard_T1w.nii.gz', 0.99923515, 0.97799265, 0.9873268, 0.9969817, 0.99985707, 0.0016232157, 0.9918035, 0.88592803, 0.25614244, 0.38495636, 0.76593715, 0.99410605, 0.85393965, 0.23354565, 0.1101219, 0.9977677, 0.72812897, 0.594756, 0.90419203, 0.26259497
'data/sub-468609/anat/sub-468609_acq-headmotion2_T1w.nii.gz', 0.26949167, 0.5931781, 0.3219062, 0.030219939, 0.6634145, 0.86271274, 0.26228443, 0.61203116, 0.033790596, 0.7992816, 0.25846472, 0.09544798, 0.47884786, 0.42239696, 0.017529923, 0.15181383, 0.9332207, 0.44966274, 0.07401892, 0.06870008
'data/sub-468609/anat/sub-468609_acq-headmotion1_T1w.nii.gz', 0.8105137, 0.0891894, 0.9765553, 0.4389879, 0.3185856, 0.52023995, 0.35626066, 0.47904778, 0.9674686, 0.016015586, 0.018433359, 0.078193195, 0.96845466, 0.15155442, 0.5730172, 0.036043398, 0.17947777, 0.12440048, 0.89886874, 0.07434647
'data/sub-468609/anat/sub-468609_acq-standard_T1w.nii.gz', 0.10656341, 0.0030605027, 0.14932774, 0.20129175, 0.47468102, 0.10220616, 0.0034491085, 0.060218714, 0.047386058, 0.20451431, 0.06748143, 0.24857856, 0.0029414294, 0.5046144, 0.0024010031, 0.4856632, 0.024927245, 0.24840759, 0.27817255, 0.5696604
'data/sub-599619/anat/sub-599619_acq-standard_T1w.nii.gz', 2.927113e-07, 4.0277474e-08, 2.9376494e-08, 4.678649e-10, 1.8405268e-08, 7.7486405e-08, 2.6189473e-06, 1.0324636e-08, 0.00021369898, 1.4023384e-10, 0.0009727241, 3.4407707e-10, 0.00011750949, 4.495214e-08, 0.00045443195, 1.5548407e-06, 0.00044032285, 0.00016612145, 7.5721324e-08, 6.915446e-08
'data/sub-599619/anat/sub-599619_acq-headmotion2_T1w.nii.gz', 0.00025628484, 1.979282e-06, 8.231267e-06, 0.0013985762, 0.11635736, 0.004182705, 4.81189e-09, 9.56091e-05, 0.00012163546, 0.0005077457, 8.659382e-06, 9.145011e-07, 9.2841435e-07, 0.00024526517, 2.3460216e-05, 3.8192475e-06, 1.4128727e-07, 3.8856247e-09, 0.0034107165, 1.751777e-05
'data/sub-599619/anat/sub-599619_acq-headmotion1_T1w.nii.gz', 4.8111586e-05, 7.2676033e-07, 9.117827e-05, 0.082504466, 6.9871726e-06, 7.181824e-08, 1.6837323e-05, 0.00027526624, 1.3751522e-05, 0.000110103945, 0.00020227153, 0.0023020413, 0.00095487543, 1.2614114e-05, 1.7500654e-06, 3.3832654e-05, 6.2265203e-06, 0.0023866098, 3.1546565e-06, 1.2236557e-06
'data/sub-000183/anat/sub-000183_acq-headmotion1_T1w.nii.gz', 0.6275666, 0.12100918, 0.96102273, 0.75053686, 0.9601375, 0.6889366, 0.647927, 0.9497321, 0.93341696, 0.3390469, 0.21458353, 0.4404866, 0.90321624, 0.8356057, 0.22565332, 0.21685916, 0.8692394, 0.64713, 0.7695012, 0.16870387
'data/sub-000183/anat/sub-000183_acq-standard_T1w.nii.gz', 0.70619726, 0.9067706, 0.8939945, 0.80871654, 0.9582208, 0.9966022, 0.1241216, 0.6099348, 0.5904193, 0.21863109, 0.93593955, 0.9164443, 0.5711717, 0.4009355, 0.8110463, 0.98825383, 0.85095817, 0.32967544, 0.53647894, 0.74585146
'data/sub-000183/anat/sub-000183_acq-headmotion2_T1w.nii.gz', 0.9899607, 0.9681626, 0.90988415, 0.95615536, 0.8747413, 0.9747645, 0.9937948, 0.98606825, 0.9751202, 0.9228152, 0.9786047, 0.9657579, 0.9542467, 0.9782115, 0.86769354, 0.97850466, 0.98907566, 0.9982638, 0.9929463, 0.9809263
'data/sub-000148/anat/sub-000148_acq-headmotion2_T1w.nii.gz', 0.063675724, 0.93029743, 0.73011273, 0.98609424, 0.07646168, 0.96782506, 0.9903915, 0.9298141, 0.99869615, 0.99655235, 0.4618544, 0.52808374, 0.54022646, 0.78311807, 0.2624484, 0.99220467, 0.12735042, 0.23593342, 0.7589786, 0.37928388
'data/sub-000148/anat/sub-000148_acq-standard_T1w.nii.gz', 3.0289468e-06, 7.0698705e-05, 0.45107105, 0.05859814, 7.670875e-05, 0.009444878, 5.4481934e-05, 0.00029606943, 0.000557078, 1.4936544e-05, 0.00014944487, 0.02074245, 0.07331477, 0.0032821374, 0.10053013, 0.028437667, 2.4464216e-08, 3.8784037e-05, 0.006931919, 0.001350416
'data/sub-000148/anat/sub-000148_acq-headmotion1_T1w.nii.gz', 0.8974282, 0.59114474, 0.9948196, 0.43152028, 0.43382242, 0.8049068, 0.9904676, 0.3440666, 0.58988965, 0.90719116, 0.036264993, 0.7804743, 0.1654525, 0.888771, 0.88407457, 0.07353973, 0.5717457, 0.16470924, 0.96946925, 0.996949
'data/sub-535925/anat/sub-535925_acq-headmotion1_T1w.nii.gz', 0.2879725, 0.52818334, 0.8992524, 0.024368932, 0.89791715, 0.4074935, 0.05220224, 0.7399943, 0.18661311, 0.4999544, 0.6817979, 0.9918085, 0.8170881, 0.96941155, 0.9003561, 0.36905783, 0.7890076, 0.86766356, 0.96754205, 0.5624093
'data/sub-535925/anat/sub-535925_acq-headmotion2_T1w.nii.gz', 0.9044838, 0.9274704, 0.6115197, 0.934638, 0.38002264, 0.98798543, 0.9721852, 0.99507, 0.9368915, 0.79082143, 0.91046315, 0.9872781, 0.9281529, 0.990837, 0.7422367, 0.99198854, 0.9891326, 0.998156, 0.9941134, 0.9534239
'data/sub-535925/anat/sub-535925_acq-standard_T1w.nii.gz', 0.40506542, 0.3270311, 0.14866672, 0.09446377, 0.619437, 0.92693156, 0.007097382, 0.8848247, 0.9743721, 0.7321301, 0.075803645, 0.20914283, 0.008927207, 0.01760043, 0.61492395, 0.97459894, 0.8044837, 0.82862216, 0.6467783, 0.41786036
'data/sub-830976/anat/sub-830976_acq-standard_T1w.nii.gz', 0.5847169, 0.9719158, 0.92794687, 0.9765896, 0.12275428, 0.008973162, 0.1929848, 0.56796014, 0.527783, 0.9940959, 0.3244252, 0.059850235, 0.99586344, 0.9626344, 0.9651115, 0.54135156, 0.05357331, 0.6530004, 0.29239312, 0.7649224
'data/sub-830976/anat/sub-830976_acq-headmotion1_T1w.nii.gz', 0.96361715, 0.99024475, 0.9680444, 0.9892597, 0.99802667, 0.88208103, 0.8354687, 0.9760099, 0.97083867, 0.8301663, 0.99906546, 0.9876794, 0.99723274, 0.9340516, 0.94165456, 0.9400548, 0.94871795, 0.9291661, 0.9564183, 0.9855333
'data/sub-830976/anat/sub-830976_acq-headmotion2_T1w.nii.gz', 0.9752763, 0.9893482, 0.9678839, 0.98960775, 0.96199876, 0.9890275, 0.99324644, 0.990644, 0.99207014, 0.99238694, 0.9892184, 0.9593564, 0.90353805, 0.8892957, 0.96773136, 0.9781701, 0.9729979, 0.947826, 0.9908505, 0.995834
'data/sub-570379/anat/sub-570379_acq-standard_T1w.nii.gz', 0.009970082, 8.0186815e-05, 0.038429577, 0.00026727477, 0.002192514, 0.0063005867, 4.5563465e-05, 0.0013697632, 0.26629168, 0.06683447, 0.23516531, 0.58924913, 0.002633136, 0.08525772, 0.010055054, 0.00044237886, 0.0029925217, 2.1864715e-05, 0.08981104, 0.034815036
'data/sub-570379/anat/sub-570379_acq-headmotion2_T1w.nii.gz', 0.91876686, 0.2827914, 0.3717991, 0.5845392, 0.2011375, 0.64855003, 0.95524323, 0.6525401, 0.90183705, 0.9260403, 0.5127545, 0.7469909, 0.9359262, 0.9258936, 0.48446438, 0.6827461, 0.9239841, 0.44259277, 0.46636462, 0.77945733
'data/sub-570379/anat/sub-570379_acq-headmotion1_T1w.nii.gz', 0.0006641022, 0.6257548, 0.062934816, 0.32703573, 0.06731911, 0.13714579, 0.62333965, 0.6944712, 0.0028908262, 0.18592118, 0.9457637, 0.027241644, 0.22510017, 0.27367824, 0.6228724, 0.2237015, 0.002270119, 0.0015432613, 0.5384289, 0.25372717
'data/sub-848092/anat/sub-848092_acq-standard_T1w.nii.gz', 0.3007129, 0.7973927, 0.18477505, 0.46341366, 0.030766087, 0.011442678, 0.054426696, 0.17265812, 0.071806215, 0.5438102, 0.06839796, 0.44462037, 0.18233405, 0.8612581, 0.71732163, 0.044813823, 0.24372283, 0.006739561, 0.10638055, 0.344849
'data/sub-848092/anat/sub-848092_acq-headmotion1_T1w.nii.gz', 0.70644283, 0.8178561, 0.60765797, 0.18793516, 0.9982785, 0.98364383, 0.6592762, 0.9576926, 0.6665991, 0.88255495, 0.9064754, 0.9692206, 0.9366874, 0.99639124, 0.97909594, 0.56445307, 0.37818393, 0.9847703, 0.7730503, 0.92442095
'data/sub-848092/anat/sub-848092_acq-headmotion2_T1w.nii.gz', 0.9938791, 0.85001373, 0.88259375, 0.885842, 0.86230695, 0.8221948, 0.79133457, 0.9781291, 0.93036157, 0.7983223, 0.9008978, 0.9005384, 0.9239163, 0.95648426, 0.59191936, 0.866271, 0.97718394, 0.7821483, 0.6448314, 0.6539292
'data/sub-000179/anat/sub-000179_acq-headmotion1_T1w.nii.gz', 0.0031663976, 0.14588363, 0.55689836, 0.07645462, 0.037635107, 0.0037348259, 0.1820622, 0.23921464, 0.83857113, 0.02197685, 0.17712945, 0.5476127, 0.03434779, 0.95245224, 0.34262446, 0.9737094, 0.14012165, 0.82160985, 0.00050259416, 0.12984583
'data/sub-000179/anat/sub-000179_acq-headmotion2_T1w.nii.gz', 0.107049145, 0.009366021, 0.35515645, 0.1577469, 0.04036209, 0.98393536, 0.051931202, 0.9391907, 0.9045377, 0.01556803, 0.9845687, 0.058422968, 0.16277166, 0.39076772, 0.69113165, 0.018996796, 0.033589505, 0.2805263, 0.96002156, 0.6256583
'data/sub-000179/anat/sub-000179_acq-standard_T1w.nii.gz', 4.4093767e-06, 0.008129606, 4.9351816e-06, 1.6946844e-07, 0.03943587, 7.622617e-07, 1.7568347e-05, 0.04933703, 0.0013423017, 0.0005468016, 5.366894e-05, 0.022006901, 0.0051084966, 0.00042681937, 0.0031765157, 0.00045457084, 0.29315016, 0.0003633984, 9.1256465e-05, 0.86328137
'data/sub-687508/anat/sub-687508_acq-headmotion2_T1w.nii.gz', 0.99906915, 0.98786384, 0.9802586, 0.8843854, 0.99848133, 0.9891957, 0.99399084, 0.99715084, 0.9945478, 0.99226755, 0.9919778, 0.92384815, 0.98753834, 0.9970023, 0.9865404, 0.99605393, 0.9936353, 0.99774617, 0.9945597, 0.975133
'data/sub-687508/anat/sub-687508_acq-headmotion1_T1w.nii.gz', 0.97208923, 0.9919412, 0.970295, 0.9516165, 0.9857141, 0.9719178, 0.97322685, 0.99607086, 0.9962948, 0.9931164, 0.9781935, 0.9679721, 0.93279755, 0.98124766, 0.988181, 0.97270536, 0.96786714, 0.9951739, 0.9889641, 0.9809748
'data/sub-687508/anat/sub-687508_acq-standard_T1w.nii.gz', 0.9756492, 0.93036836, 0.9411747, 0.97308254, 0.9821582, 0.9917299, 0.69268537, 0.9810306, 0.95570666, 0.996068, 0.9069392, 0.9946503, 0.9922536, 0.99869907, 0.70180255, 0.98679733, 0.972694, 0.98556244, 0.99368227, 0.961431
'data/sub-780660/anat/sub-780660_acq-standard_T1w.nii.gz', 0.0061416626, 8.334864e-06, 0.0010013365, 0.0021792338, 0.001210137, 2.379443e-05, 0.0031955056, 0.000125828, 0.8128027, 0.00011362095, 0.008813753, 0.005885748, 0.010414544, 0.0060428088, 0.005957335, 2.0405369e-05, 0.020730328, 0.00046567983, 0.74165124, 0.0017885972
'data/sub-780660/anat/sub-780660_acq-headmotion1_T1w.nii.gz', 0.03455636, 0.7502421, 0.024649462, 0.8043618, 0.6491595, 0.39690113, 0.69830257, 0.5199222, 0.31693327, 0.7065846, 0.024879472, 0.027103832, 0.5772771, 0.6672001, 0.036147334, 0.57188964, 0.937214, 0.96175534, 0.3120095, 0.5440006
'data/sub-780660/anat/sub-780660_acq-headmotion2_T1w.nii.gz', 0.99277097, 0.25055298, 0.06061546, 0.7891229, 0.083698966, 0.7810796, 0.964353, 0.40430063, 0.9171528, 0.504965, 0.21780841, 0.8969757, 0.9234109, 0.61068654, 0.61703074, 0.01220692, 0.5964681, 0.86706764, 0.58204824, 0.09971886
'data/sub-549056/anat/sub-549056_acq-standard_T1w.nii.gz', 0.009015047, 0.075117685, 0.16810107, 0.66974837, 0.10359581, 0.07205253, 0.086490914, 0.9804206, 0.0634264, 0.96686304, 0.01557056, 0.8622071, 0.2189581, 0.6776253, 0.011720372, 0.0016973658, 0.0039471793, 0.599167, 0.61037827, 0.12191802
'data/sub-549056/anat/sub-549056_acq-headmotion1_T1w.nii.gz', 0.98415136, 0.953227, 0.9470897, 0.85929674, 0.99840975, 0.83637136, 0.9879532, 0.9969921, 0.96789324, 0.9863419, 0.97577876, 0.95559776, 0.9477897, 0.99444914, 0.9992545, 0.94850534, 0.9409629, 0.9932198, 0.99377763, 0.98944175
'data/sub-549056/anat/sub-549056_acq-headmotion2_T1w.nii.gz', 0.9978702, 0.98899627, 0.9985158, 0.8669195, 0.999632, 0.9953897, 0.9607567, 0.999198, 0.99636334, 0.99454767, 0.9998431, 0.9972965, 0.9969296, 0.9993137, 0.9983157, 0.9995189, 0.9713207, 0.98835003, 0.9861709, 0.9986848
'data/sub-275211/anat/sub-275211_acq-standard_T1w.nii.gz', 0.015706442, 0.00062079227, 0.00791393, 0.36405563, 0.2071734, 3.0872456e-05, 0.30386406, 0.22310323, 0.24255371, 0.0022995523, 0.33367774, 0.93108785, 0.45217982, 0.00066082715, 0.87891316, 0.018162258, 0.063144684, 0.0027382385, 0.0008771656, 0.0059445845
'data/sub-275211/anat/sub-275211_acq-headmotion1_T1w.nii.gz', 0.034466162, 0.81185704, 0.7914583, 0.5788517, 0.16201238, 0.033060465, 0.59518987, 0.40307808, 0.15900047, 0.8905394, 0.074917525, 0.28297672, 0.021047553, 0.087676175, 0.1232978, 0.0097161345, 0.0032601631, 0.91161954, 0.81236935, 0.9709127
'data/sub-275211/anat/sub-275211_acq-headmotion2_T1w.nii.gz', 0.9598146, 0.9911294, 0.96982265, 0.9964676, 0.9925061, 0.9938915, 0.9986803, 0.9989016, 0.9897683, 0.73831636, 0.8539155, 0.9996649, 0.99544144, 0.99286824, 0.99685585, 0.9451617, 0.9252801, 0.9500564, 0.9993741, 0.8201497
'data/sub-602346/anat/sub-602346_acq-headmotion1_T1w.nii.gz', 0.34743628, 0.15026927, 0.7908928, 0.88146055, 0.007557424, 0.37602204, 0.027621478, 0.24101706, 0.03950875, 0.07604824, 0.97224164, 0.7613537, 0.1153145, 0.3904485, 0.12520787, 0.9781877, 0.36017442, 0.15647443, 0.3377316, 0.40313184
'data/sub-602346/anat/sub-602346_acq-headmotion2_T1w.nii.gz', 0.88194764, 0.80075073, 0.7872921, 0.8561918, 0.9164474, 0.034711964, 0.8493487, 0.6957809, 0.70733935, 0.463573, 0.9619643, 0.9976313, 0.5967287, 0.99596953, 0.66650164, 0.24026078, 0.54509395, 0.7148888, 0.7384148, 0.3929212
'data/sub-602346/anat/sub-602346_acq-standard_T1w.nii.gz', 0.17202067, 0.7073137, 0.0052893264, 0.06543769, 0.12576571, 0.14782526, 0.27889538, 0.015798122, 0.020230765, 0.069644004, 0.123295896, 0.85273635, 0.9513443, 0.9483115, 0.5540749, 0.03397151, 0.33039182, 0.011700219, 0.0024141807, 0.83335364
'data/sub-460834/anat/sub-460834_acq-headmotion1_T1w.nii.gz', 0.2446288, 0.7508287, 0.7686844, 0.8979063, 0.0052318983, 0.7168184, 0.29429403, 0.22276312, 2.8345687e-05, 0.23721962, 0.121049605, 0.72607714, 0.6792061, 0.27260643, 0.7230373, 0.01179287, 0.9926563, 0.9915549, 0.46547103, 0.8620923
'data/sub-460834/anat/sub-460834_acq-standard_T1w.nii.gz', 0.6441057, 0.77614903, 0.23236181, 0.6028726, 0.12469788, 4.540644e-05, 0.009327348, 0.0056313677, 0.009244894, 0.042296953, 0.97817034, 0.024830157, 0.016539047, 0.12042982, 0.35864303, 0.09537933, 0.165325, 0.008998602, 0.0014651226, 0.0024433194
'data/sub-460834/anat/sub-460834_acq-headmotion2_T1w.nii.gz', 0.9999074, 0.9542084, 0.9987141, 0.9854093, 0.9924138, 0.9999877, 0.9519039, 0.985174, 0.5450087, 0.93279284, 0.9311488, 0.93866324, 0.9734187, 0.8529428, 0.9802792, 0.97903514, 0.98865694, 0.99001503, 0.98486114, 0.99924505
'data/sub-143104/anat/sub-143104_acq-headmotion1_T1w.nii.gz', 0.9630399, 0.9086777, 0.96879476, 0.9935134, 0.97970927, 0.98803806, 0.9902638, 0.98230517, 0.96718305, 0.912479, 0.98014235, 0.9271646, 0.9800309, 0.92206043, 0.85359436, 0.98511225, 0.88563585, 0.94924176, 0.9466615, 0.9191847
'data/sub-143104/anat/sub-143104_acq-standard_T1w.nii.gz', 0.054192208, 0.28403252, 0.014729208, 0.00063250423, 0.08695488, 0.0050347303, 0.0026931842, 0.01443569, 1.013403e-05, 3.6119705e-05, 1.777767e-05, 0.00042071313, 2.554151e-05, 0.01945532, 0.00091287243, 0.019991795, 0.000109525085, 0.12168484, 0.00027540748, 0.007336347
'data/sub-143104/anat/sub-143104_acq-headmotion2_T1w.nii.gz', 0.87100726, 0.9982572, 0.99164724, 0.9225271, 0.94936496, 0.9402769, 0.6840777, 0.9837661, 0.9889759, 0.8879571, 0.9454063, 0.9918435, 0.97082204, 0.99410915, 0.9414011, 0.97188574, 0.98127675, 0.99550605, 0.98223984, 0.96158963
'data/sub-988484/anat/sub-988484_acq-standard_T1w.nii.gz', 0.00036004628, 2.354443e-07, 5.6431487e-05, 3.096847e-11, 8.454977e-09, 1.0222467e-08, 4.020306e-06, 9.443103e-08, 8.5241716e-08, 3.5071388e-08, 0.00023722646, 2.6247377e-05, 1.0179059e-06, 4.4833637e-08, 6.060159e-09, 7.8831074e-11, 1.2586307e-05, 1.7562463e-08, 2.8683402e-08, 8.561125e-05
'data/sub-988484/anat/sub-988484_acq-headmotion1_T1w.nii.gz', 0.00027420177, 8.539075e-07, 0.067843325, 0.00091505126, 0.00012569143, 0.0388302, 9.157354e-08, 0.001438197, 0.02719503, 0.0038415184, 0.00032132812, 0.0003676167, 0.010127246, 1.2140805e-07, 4.0076425e-06, 1.1316619e-05, 0.47793484, 5.0183853e-06, 2.7585302e-06, 0.20693019
'data/sub-988484/anat/sub-988484_acq-headmotion2_T1w.nii.gz', 0.83748114, 0.876773, 0.008319822, 0.78248954, 0.120138116, 0.8947966, 0.7083932, 0.019732572, 0.5970925, 0.5418913, 0.11421874, 0.7197616, 0.40935457, 0.119052716, 0.3019257, 0.9684701, 0.7302214, 0.42469072, 0.83875036, 0.2679645
'data/sub-691777/anat/sub-691777_acq-standard_T1w.nii.gz', 0.023773544, 0.012543881, 0.11462965, 2.206772e-05, 0.06338734, 0.00016766727, 0.015885483, 2.5269753e-06, 0.00018279887, 0.06724626, 0.055514965, 0.03016261, 0.00015553086, 2.3262517e-05, 3.2113167e-05, 0.001960926, 0.006863508, 0.005139101, 0.00016509031, 0.0012449038
'data/sub-691777/anat/sub-691777_acq-headmotion1_T1w.nii.gz', 0.9213224, 0.8092446, 0.9836219, 0.72363186, 0.5572942, 0.83344203, 0.8961801, 0.7557274, 0.34761545, 0.49027002, 0.9086838, 0.91628766, 0.26770607, 0.67869484, 0.7034766, 0.5709881, 0.39671606, 0.9122999, 0.07502796, 0.7753831
'data/sub-691777/anat/sub-691777_acq-headmotion2_T1w.nii.gz', 0.3753318, 0.44569865, 0.92843693, 0.802477, 0.050117414, 0.246974, 0.65823627, 0.5291252, 0.9074638, 0.96247524, 0.98860955, 0.75451624, 0.84315634, 0.4734158, 0.8697065, 0.16431731, 0.24847093, 0.28084418, 0.9447624, 0.573552
'data/sub-992121/anat/sub-992121_acq-standard_T1w.nii.gz', 0.12466607, 0.9654577, 0.28367043, 0.997198, 0.587048, 0.31452656, 0.0210976, 0.9726282, 0.38499135, 0.7939096, 0.2632576, 0.9619381, 0.3164501, 0.48771542, 0.39816546, 0.8841235, 0.96219486, 0.9926588, 0.10622279, 0.52966726
'data/sub-992121/anat/sub-992121_acq-headmotion1_T1w.nii.gz', 0.0013147658, 0.49990052, 0.080320165, 0.346913, 0.54369473, 0.0011295662, 0.0014678485, 0.09789827, 0.49649715, 0.0042322665, 0.65903485, 0.6290702, 0.0031087645, 0.048764132, 0.0039955294, 0.25060943, 0.002837721, 0.023006827, 0.15622473, 0.006586907
